,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
614,443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10.0,33.725,708.225,2/3/2019,11:25,Ewallet,4.2
615,509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9.0,17.424,365.904,3/20/2019,12:24,Ewallet,4.2
616,327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6.0,21.78,457.38,1/13/2019,19:51,Cash,6.9
617,840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5.0,21.9775,461.5275,3/14/2019,18:10,Ewallet,4.4
618,828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6.0,29.559,620.739,1/23/2019,11:22,Credit card,4.0
619,641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6.0,13.038,273.798,2/7/2019,17:55,Ewallet,8.5
620,420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3.0,10.752,225.792,3/28/2019,15:30,Credit card,9.2
621,436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1.0,4.5805,96.1905,3/20/2019,19:44,Cash,9.8
622,670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7.0,33.1065,695.2365,1/17/2019,15:27,Credit card,4.9
623,852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10.0,41.625,874.125,1/12/2019,11:25,Credit card,4.4
624,598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1.0,4.5675,95.9175,2/16/2019,15:42,Cash,6.8
625,135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2.0,7.888,165.648,1/26/2019,16:04,Cash,9.1
626,816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2.0,6.087,127.827,3/9/2019,12:37,Ewallet,8.7
627,628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10.0,41.29,867.09,3/14/2019,14:41,Cash,5.0
628,856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3.0,7.995,167.895,1/25/2019,14:19,Ewallet,7.5
629,308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1.0,0.6045,12.6945,1/26/2019,18:19,Credit card,8.2
630,149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10.0,32.095,673.995,1/19/2019,14:08,Credit card,6.7
631,655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3.0,11.7465,246.6765,3/5/2019,16:38,Ewallet,5.4
632,589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2.0,8.377,175.917,1/15/2019,10:54,Credit card,7.0
633,420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3.0,14.955,314.055,3/18/2019,11:29,Ewallet,4.7
634,182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3.0,11.9865,251.7165,3/20/2019,19:28,Credit card,5.0
635,188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10.0,33.235,697.935,1/15/2019,15:01,Credit card,5.0
636,610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7.0,10.1325,212.7825,3/3/2019,20:31,Credit card,6.0
637,318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1.0,2.31,48.51,3/19/2019,12:16,Cash,6.3
638,364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5.0,4.4075,92.5575,3/8/2019,15:27,Cash,8.5
639,665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3.0,7.863,165.123,2/27/2019,17:36,Ewallet,7.5
640,695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3.0,14.8185,311.1885,2/23/2019,20:00,Ewallet,6.4
641,155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8.0,35.42,743.82,3/19/2019,15:29,Ewallet,4.7
642,794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2.0,5.567,116.907,3/27/2019,15:08,Ewallet,6.0
643,131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8.0,29.008,609.168,3/30/2019,19:26,Credit card,4.0
644,273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5.0,3.0125,63.2625,2/16/2019,15:53,Ewallet,5.5
645,706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9.0,8.712,182.952,1/18/2019,18:43,Ewallet,8.7
646,778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6.0,21.063,442.323,3/30/2019,14:58,Cash,7.4
647,574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1.0,1.6815,35.3115,3/20/2019,19:55,Cash,5.6
648,859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2.0,1.549,32.529,1/16/2019,15:10,Cash,6.3
649,740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10.0,12.37,259.77,2/24/2019,16:44,Cash,7.1
650,369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5.0,18.915,397.215,1/15/2019,18:22,Ewallet,7.8
651,563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6.0,16.743,351.603,1/22/2019,11:52,Cash,9.9
652,742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10.0,36.39,764.19,2/3/2019,17:24,Cash,7.3
653,149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9.0,16.794,352.674,3/6/2019,15:31,Ewallet,5.1
654,133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4.0,12.036,252.756,2/16/2019,18:04,Credit card,9.4
655,169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3.0,2.3535,49.4235,3/14/2019,14:13,Credit card,5.8
656,250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1.0,4.9845,104.6745,2/27/2019,10:23,Credit card,8.0
657,562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3.0,13.2225,277.6725,1/18/2019,10:11,Ewallet,7.9
658,816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5.0,6.9825,146.6325,1/29/2019,15:48,Cash,5.9
659,491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1.0,2.7725,58.2225,2/26/2019,17:46,Credit card,4.9
660,322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3.0,6.4455,135.3555,2/3/2019,11:46,Cash,9.3
661,842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7.0,5.999,125.979,1/16/2019,12:07,Credit card,7.9
662,725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6.0,17.625,370.125,3/24/2019,18:14,Credit card,5.9
663,641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10.0,43.55,914.55,2/12/2019,14:45,Credit card,9.9
664,714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2.0,9.88,207.48,2/21/2019,11:39,Cash,7.7
665,518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4.0,9.726,204.246,2/4/2019,15:44,Ewallet,7.6
666,779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3.0,8.661,181.881,2/20/2019,13:06,Ewallet,7.7
667,190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4.0,3.594,75.474,2/23/2019,20:43,Ewallet,6.4
668,408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6.0,14.313,300.573,2/16/2019,14:19,Ewallet,4.4
669,679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2.0,4.062,85.302,1/17/2019,10:01,Credit card,4.1
670,588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10.0,28.02,588.42,1/14/2019,19:30,Ewallet,4.4
671,642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2.0,9.34,196.14,3/30/2019,16:34,Cash,5.5
672,576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3.0,11.0115,231.2415,3/2/2019,13:10,Ewallet,4.0
673,556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8.0,13.456,282.576,2/15/2019,17:10,Credit card,9.3
674,811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10.0,22.74,477.54,3/1/2019,10:22,Credit card,4.8
675,242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2.0,8.377,175.917,2/24/2019,19:57,Cash,4.6
676,752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7.0,22.428,470.988,2/19/2019,19:29,Credit card,7.3
677,274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4.0,14.694,308.574,2/23/2019,18:30,Cash,6.0
678,648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10.0,29.475,618.975,2/7/2019,14:27,Ewallet,8.1
679,130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6.0,14.55,305.55,1/11/2019,13:57,Ewallet,9.4
680,528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1.0,1.974,41.454,2/12/2019,19:43,Cash,6.5
681,320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1.0,1.7405,36.5505,1/14/2019,10:11,Credit card,7.0
682,370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6.0,14.796,310.716,1/9/2019,13:46,Ewallet,7.1
683,105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2.0,2.148,45.108,2/27/2019,12:22,Ewallet,6.6
684,510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6.0,6.924,145.404,1/24/2019,19:20,Ewallet,4.9
685,241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2.0,4.91,103.11,1/8/2019,12:58,Credit card,6.4
686,767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2.0,6.483,136.143,1/8/2019,11:59,Credit card,8.0
687,648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10.0,31.78,667.38,1/16/2019,17:59,Cash,4.3
688,173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2.0,7.288,153.048,3/13/2019,12:51,Cash,6.1
689,305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3.0,10.065,211.365,2/15/2019,10:36,Cash,7.5
690,394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9.0,31.5855,663.2955,1/25/2019,13:38,Cash,6.7
691,266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7.0,19.264,404.544,3/12/2019,19:39,Ewallet,5.2
692,689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10.0,24.315,510.615,3/4/2019,12:44,Cash,8.8
693,196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7.0,25.683,539.343,2/10/2019,13:56,Cash,9.5
694,372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9.0,23.67,497.07,1/16/2019,14:42,Cash,7.6
695,800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5.0,21.8425,458.6925,1/29/2019,19:45,Cash,6.6
696,182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4.0,5.408,113.568,1/1/2019,20:26,Ewallet,6.9
697,826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4.0,12.438,261.198,1/6/2019,19:46,Ewallet,4.3
698,868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9.0,31.311,657.531,2/19/2019,19:38,Credit card,7.8
699,751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10.0,48.75,1023.75,1/12/2019,16:18,Ewallet,8.0
700,626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8.0,24.164,507.444,2/7/2019,12:23,Ewallet,9.6
701,176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3.0,4.848,101.808,3/27/2019,19:11,Credit card,4.3
702,191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10.0,9.885,207.585,2/27/2019,18:57,Credit card,5.0
703,729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,,36.2115,760.4415,1/6/2019,11:18,Cash,9.2
704,640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9.0,39.7755,835.2855,3/2/2019,12:40,Cash,6.3
705,186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7.0,25.1195,527.5095,3/29/2019,14:06,Cash,8.9
706,834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4.0,8.6,180.6,1/31/2019,20:48,Ewallet,7.6
707,162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1.0,3.449,72.429,1/21/2019,20:13,Cash,4.8
708,760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8.0,6.248,131.208,1/20/2019,20:37,Ewallet,9.1
709,445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3.0,3.855,80.955,1/17/2019,17:59,Ewallet,6.1
710,786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6.0,24.186,507.906,2/28/2019,20:18,Cash,9.1
711,728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4.0,15.106,317.226,3/19/2019,15:52,Ewallet,8.3
712,183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9.0,34.9335,733.6035,2/19/2019,15:14,Ewallet,7.2
713,268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9.0,6.2325,130.8825,2/4/2019,12:50,Ewallet,6.0
714,735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8.0,39.48,829.08,1/31/2019,10:36,Ewallet,8.5
715,258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5.0,8.92,187.32,2/6/2019,18:33,Credit card,6.6
716,857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7.0,25.011,525.231,3/28/2019,16:06,Ewallet,4.5
717,482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3.0,1.791,37.611,1/19/2019,12:47,Credit card,8.1
718,788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3.0,6.807,142.947,2/17/2019,13:34,Credit card,7.2
719,821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6.0,5.244,110.124,1/18/2019,15:04,Credit card,6.1
720,418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7.0,8.946,187.866,2/2/2019,20:42,Cash,7.1
721,678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9.0,40.7835,856.4535,1/18/2019,15:28,Cash,5.1
722,776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3.0,6.618,138.978,3/18/2019,13:45,Credit card,7.9
723,592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7.0,12.8695,270.2595,1/11/2019,20:10,Cash,7.4
724,434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4.0,4.668,98.028,2/4/2019,18:53,Ewallet,7.4
725,149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8.0,11.4,239.4,2/6/2019,14:24,Cash,6.6
726,442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3.0,8.3355,175.0455,1/8/2019,11:42,Credit card,5.9
727,174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10.0,34.87,732.27,3/5/2019,17:49,Credit card,8.9
728,210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4.0,19.452,408.492,3/16/2019,15:33,Ewallet,6.8
729,299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7.0,18.263,383.523,3/9/2019,10:54,Cash,9.3
730,247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4.0,4.464,93.744,3/1/2019,16:23,Credit card,4.4
731,635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3.0,8.4,176.4,2/28/2019,19:33,Ewallet,4.8
732,756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1.0,0.985,20.685,2/8/2019,11:39,Ewallet,9.5
733,438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7.0,26.558,557.718,1/24/2019,10:38,Ewallet,8.9
734,238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1.0,2.686,56.406,3/1/2019,20:03,Ewallet,6.4
735,607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10.0,40.975,860.475,3/10/2019,12:39,Credit card,6.0
736,386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7.0,28.42,596.82,3/23/2019,15:59,Credit card,8.1
737,137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10.0,29.38,616.98,1/29/2019,14:26,Ewallet,9.0
738,197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8.0,36.624,769.104,1/12/2019,18:22,Ewallet,6.0
739,805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9.0,42.282,887.922,3/20/2019,11:32,Cash,9.8
740,733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7.0,19.4635,408.7335,3/23/2019,12:41,Cash,8.5
741,451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1.0,4.2415,89.0715,1/14/2019,15:20,Ewallet,8.8
742,373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2.0,7.163,150.423,2/12/2019,14:33,Ewallet,8.8
743,546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2.0,3.769,79.149,2/20/2019,15:29,Ewallet,9.5
744,345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8.0,12.668,266.028,1/2/2019,16:19,Credit card,5.6
745,390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1.0,1.921,40.341,2/2/2019,16:33,Cash,8.6
746,457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10.0,32.615,684.915,1/8/2019,19:07,Credit card,5.2
747,664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5.0,2.6325,55.2825,1/30/2019,14:43,Credit card,5.8
748,487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9.0,5.5305,116.1405,3/26/2019,19:28,Credit card,8.0
749,314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7.0,28.4305,597.0405,1/15/2019,20:44,Cash,9.0
750,210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4.0,4.464,93.744,3/14/2019,11:16,Ewallet,4.1
751,585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5.0,6.82,143.22,2/3/2019,10:31,Credit card,8.6
752,807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10.0,8.71,182.91,2/22/2019,12:30,Ewallet,7.0
753,775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5.0,18.32,384.72,1/24/2019,15:05,Ewallet,8.4
754,288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3.0,12.7305,267.3405,1/25/2019,18:30,Ewallet,7.4
755,652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8.0,38.916,817.236,3/9/2019,13:18,Credit card,6.2
756,785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8.0,14.296,300.216,2/17/2019,15:28,Ewallet,4.9
757,406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6.0,28.956,608.076,1/11/2019,11:52,Cash,4.5
758,250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10.0,9.425,197.925,2/27/2019,18:24,Ewallet,5.6
759,156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4.0,11.078,232.638,3/25/2019,15:19,Ewallet,8.0
760,842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10.0,38.6,810.6,2/11/2019,10:38,Credit card,5.6
761,525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10.0,36.065,757.365,1/31/2019,15:12,Credit card,4.2
762,410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8.0,25.552,536.592,1/20/2019,17:48,Ewallet,9.9
763,587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5.0,2.6725,56.1225,3/26/2019,11:07,Ewallet,7.6
764,787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4.0,11.1,233.1,1/20/2019,15:48,Credit card,6.6
765,593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8.0,38.184,801.864,3/5/2019,19:40,Ewallet,4.7
766,801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3.0,11.409,239.589,1/5/2019,20:30,Credit card,9.8
767,388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6.0,4.107,86.247,2/13/2019,13:59,Cash,6.3
768,711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4.0,19.128,401.688,3/16/2019,18:51,Cash,7.9
769,886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6.0,3.429,72.009,1/15/2019,17:24,Cash,7.7
770,707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4.0,19.108,401.268,2/26/2019,11:58,Ewallet,4.5
771,759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7.0,30.0545,631.1445,2/27/2019,19:01,Credit card,8.0
772,201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7.0,23.7965,499.7265,2/17/2019,16:50,Ewallet,5.7
773,471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1.0,2.621,55.041,2/6/2019,10:22,Credit card,6.3
774,200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2.0,6.565,137.865,1/17/2019,16:46,Cash,6.0
775,120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5.0,7.215,151.515,1/22/2019,18:08,Credit card,8.0
776,102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7.0,22.8585,480.0285,3/5/2019,18:02,Credit card,4.2
777,875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1.0,4.669,98.049,1/3/2019,13:07,Cash,9.6
778,102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5.0,6.3125,132.5625,3/20/2019,17:52,Cash,6.1
779,457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9.0,39.5415,830.3715,1/31/2019,20:32,Ewallet,5.6
780,629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8.0,8.72,183.12,2/19/2019,19:24,Cash,8.3
781,534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4.0,18.952,397.992,2/11/2019,16:06,Ewallet,7.8
782,307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1.0,1.531,32.151,2/5/2019,14:14,Credit card,4.1
783,468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8.0,17.604,369.684,3/3/2019,17:36,Cash,8.8
784,516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5.0,2.54,53.34,2/24/2019,13:08,Ewallet,4.1
785,404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7.0,26.103,548.163,2/4/2019,16:09,Credit card,9.0
786,886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8.0,28.756,603.876,2/19/2019,11:33,Ewallet,5.5
787,790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5.0,2.7475,57.6975,1/23/2019,10:18,Credit card,9.3
788,704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3.0,9.0705,190.4805,1/14/2019,10:55,Credit card,5.6
789,497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7.0,20.6185,432.9885,1/17/2019,15:15,Ewallet,9.7
790,651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1.0,2.3205,48.7305,3/3/2019,20:06,Credit card,4.0
791,400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4.0,13.71,287.91,2/15/2019,20:21,Credit card,9.2
792,744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10.0,48.685,1022.385,1/15/2019,13:48,Credit card,4.9
793,263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7.0,32.41,680.61,2/27/2019,12:52,Credit card,9.3
794,702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2.0,4.661,97.881,2/26/2019,12:28,Credit card,6.6
795,605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2.0,2.718,57.078,3/15/2019,16:26,Ewallet,4.3
796,443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1.0,3.0435,63.9135,1/24/2019,13:24,Cash,5.5
797,864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10.0,12.245,257.145,2/22/2019,15:15,Cash,8.1
798,359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1.0,4.639,97.419,3/15/2019,10:50,Credit card,9.8
799,401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5.0,21.6725,455.1225,2/11/2019,18:38,Ewallet,9.4
800,751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6.0,6.903,144.963,1/12/2019,16:45,Ewallet,7.9
801,324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8.0,12.08,253.68,3/3/2019,19:30,Ewallet,5.1
802,474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7.0,23.5865,495.3165,3/23/2019,13:23,Ewallet,6.9
803,759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9.0,22.032,462.672,3/4/2019,11:27,Cash,8.0
804,831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9.0,34.0155,714.3255,2/23/2019,11:12,Cash,8.0
805,220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4.0,15.494,325.374,3/17/2019,16:36,Cash,4.2
806,618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2.0,9.318,195.678,1/16/2019,18:41,Credit card,8.5
807,257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4.0,10.046,210.966,1/8/2019,17:12,Cash,9.0
808,559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1.0,0.8875,18.6375,1/14/2019,10:38,Cash,8.6
809,189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10.0,31.09,652.89,1/31/2019,10:33,Ewallet,6.0
810,565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8.0,4.3,90.3,3/15/2019,14:38,Ewallet,6.2
811,380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10.0,20.13,422.73,2/24/2019,18:06,Credit card,5.0
812,815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5.0,16.2425,341.0925,2/8/2019,12:52,Credit card,6.5
813,674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1.0,4.7575,99.9075,3/22/2019,14:00,Cash,6.0
814,778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8.0,19.448,408.408,1/24/2019,10:57,Cash,5.0
815,499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8.0,21.284,446.964,3/14/2019,16:45,Ewallet,5.0
816,477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7.0,15.904,333.984,1/23/2019,11:15,Cash,9.2
817,832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8.0,13.552,284.592,1/19/2019,20:29,Ewallet,9.6
818,869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4.0,19.232,403.872,1/27/2019,20:03,Credit card,8.4
